location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Люберцы,Люберецкий,Фрунзенская,1,39.1,8,17,Лухмановская,8190000,209462
Люберцы,Не указано,Фрунзенская,1,52.0,16,17,Люберцы,8200000,157692
Люберцы,Облака 2.0,Фрунзенская,1,39.0,5,17,Люберцы,8150000,208974
Люберцы,Не указано,Фрунзенская,1,48.9,14,17,Ухтомская,8150000,166666
Люберцы,Люберецкий,Фрунзенская,1,37.0,6,17,Лухмановская,8190000,221351
Люберцы,Не указано,Фрунзенская,1,52.6,15,17,Люберцы,8200000,155893
Люберцы,Не указано,Фрунзенская,1,47.5,15,17,Люберцы,8200000,172631
Люберцы,Облака 2.0,Фрунзенская,1,37.4,6,25,Люберцы,8250000,220588
Люберцы,Люберецкий,Фрунзенская,1,36.4,19,25,Лухмановская,8300000,228021
Люберцы,Люберецкий,Фрунзенская,1,37.0,5,25,Лухмановская,8300000,224324
Люберцы,1-й Лермонтовский,Фрунзенская,1,38.1,7,24,Люберцы,8350000,219160
Люберцы,Люберецкий,Фрунзенская,1,43.0,16,17,Лухмановская,8300000,193023
Люберцы,Люберецкий,Фрунзенская,1,35.6,19,26,Лухмановская,8300000,233146
Люберцы,Не указано,Фрунзенская,1,39.4,5,17,Некрасовка,8450000,214467
Люберцы,Карамельный,Фрунзенская,1,50.7,18,19,Панки,8400000,165680
Люберцы,Не указано,Фрунзенская,1,48.0,6,22,Жулебино,8500000,177083
Люберцы,Не указано,Фрунзенская,1,38.0,5,14,Котельники,8500000,223684
Люберцы,Не указано,Фрунзенская,1,42.0,13,17,Некрасовка,8500000,202380
Люберцы,Не указано,Фрунзенская,1,51.2,14,15,Люберцы,8500000,166015
Люберцы,Не указано,Фрунзенская,1,42.3,9,17,Люберцы,8500000,200945
Люберцы,Люберецкий,Фрунзенская,1,37.7,12,19,Лухмановская,8500000,225464
Люберцы,Не указано,Фрунзенская,1,38.0,9,17,Некрасовка,8500000,223684
Люберцы,Не указано,Фрунзенская,1,45.1,8,17,Ухтомская,8500000,188470
Люберцы,Люберецкий,Фрунзенская,1,33.8,16,17,Лухмановская,8500000,251479
Люберцы,Не указано,Фрунзенская,1,43.6,1,17,Жулебино,8500000,194954
Люберцы,Не указано,Фрунзенская,1,40.8,14,17,Жулебино,8500000,208333
Люберцы,Не указано,Фрунзенская,1,34.8,14,22,Люберцы,8590000,246839
Люберцы,Академический,Фрунзенская,1,37.6,7,25,Люберцы,8580000,228191
Люберцы,Академический,Фрунзенская,1,45.0,16,25,Люберцы,8600000,191111
Люберцы,Люберецкий,Фрунзенская,1,38.2,5,20,Лухмановская,8600000,225130
Люберцы,Не указано,Фрунзенская,1,40.1,9,17,Некрасовка,8700000,216957
Люберцы,Красная Горка,Фрунзенская,1,41.4,20,25,Люберцы,8750000,211352
Люберцы,Академический,Фрунзенская,1,41.0,16,25,Люберцы,8800000,214634
Люберцы,Не указано,Фрунзенская,1,34.8,10,19,Некрасовка,8800000,252873
Люберцы,1-й Лермонтовский,Фрунзенская,1,38.1,5,22,Люберцы,8800000,230971
Люберцы,Не указано,Фрунзенская,1,36.0,5,17,Люберцы,8800000,244444
Люберцы,Не указано,Фрунзенская,1,49.9,3,17,Люберцы,8985000,180060
Люберцы,Люберецкий,Фрунзенская,1,39.0,2,17,Лухмановская,8900000,228205
Люберцы,Зенино ЖК Самолет мкр,Фрунзенская,1,41.0,13,17,Некрасовка,8900000,217073
Люберцы,Люберцы Парк ЖК,Фрунзенская,1,37.3,23,25,Ухтомская,8990000,241018
Люберцы,Люберецкий,Фрунзенская,1,42.0,22,22,Некрасовка,8970000,213571
Люберцы,Не указано,Фрунзенская,1,43.6,6,17,Жулебино,9000000,206422
Люберцы,Жулебино Парк ЖК,Фрунзенская,1,32.5,21,23,Жулебино,9000000,276923
Люберцы,Не указано,Фрунзенская,1,44.0,9,22,Жулебино,9000000,204545
Люберцы,Не указано,Фрунзенская,1,44.4,1,10,Ухтомская,9000000,202702
Люберцы,Облака 2.0,Фрунзенская,1,38.4,8,20,Люберцы,9000000,234375
Люберцы,Красная Горка,Фрунзенская,1,41.6,21,27,Люберцы,9000000,216346
Люберцы,Не указано,Фрунзенская,1,44.0,4,14,Лухмановская,9000000,204545
Люберцы,Не указано,Фрунзенская,1,43.5,2,14,Лухмановская,9000000,206896
Люберцы,Жулебино Парк ЖК,Фрунзенская,1,32.5,6,25,Жулебино,9100000,280000
Люберцы,Liberty,Фрунзенская,1,31.4,8,17,Котельники,9100000,289808
Люберцы,Не указано,Фрунзенская,1,42.3,14,14,Лухмановская,9200000,217494
Люберцы,1-й Лермонтовский,Фрунзенская,1,37.0,12,25,Люберцы,9200000,248648
Люберцы,"Льва Толстого, 23",Фрунзенская,1,46.8,14,21,Лухмановская,9200000,196581
Люберцы,Люберецкий,Фрунзенская,1,35.9,9,17,Лухмановская,9200000,256267
Люберцы,Не указано,Фрунзенская,1,53.0,8,17,Некрасовка,9200000,173584
Люберцы,Люберцы парк,Фрунзенская,1,41.9,22,26,Лухмановская,9200000,219570
Люберцы,Ареал,Фрунзенская,1,40.0,7,22,Жулебино,9200000,230000
Люберцы,Не указано,Фрунзенская,1,44.0,9,22,Жулебино,9300000,211363
Люберцы,Twin House,Фрунзенская,1,42.6,8,22,Жулебино,9300000,218309
Люберцы,1-й Лермонтовский,Фрунзенская,1,37.0,12,25,Люберцы,9250000,250000
Люберцы,Не указано,Фрунзенская,1,44.2,5,12,Лухмановская,9300000,210407
Люберцы,Люберецкий,Фрунзенская,1,36.0,17,25,Лухмановская,9300000,258333
Люберцы,Не указано,Фрунзенская,1,46.6,11,12,Лухмановская,9300000,199570
Люберцы,Не указано,Фрунзенская,1,37.3,8,18,Некрасовка,9350000,250670
Люберцы,Жулебино парк,Фрунзенская,1,37.5,3,25,Котельники,9499000,253306
Люберцы,Облака,Фрунзенская,1,44.0,22,26,Люберцы,9490000,215681
Люберцы,Не указано,Фрунзенская,1,42.5,8,12,Лухмановская,9500000,223529
Люберцы,Liberty,Фрунзенская,1,31.5,5,17,Котельники,9500000,301587
Люберцы,Не указано,Фрунзенская,1,53.0,8,17,Люберцы,9500000,179245
Люберцы,Гоголь парк,Фрунзенская,1,35.0,21,25,Лухмановская,9600000,274285
Люберцы,Люберцы парк,Фрунзенская,1,39.0,6,25,Лухмановская,9600000,246153
Люберцы,Ареал,Фрунзенская,1,40.4,18,22,Жулебино,9650000,238861
Люберцы,Не указано,Фрунзенская,1,53.0,14,17,Люберцы,9800000,184905
Люберцы,Не указано,Фрунзенская,1,48.3,2,17,Ухтомская,9800000,202898
Люберцы,Жулебино парк,Фрунзенская,1,33.8,15,26,Котельники,9800000,289940
Люберцы,1-й Лермонтовский,Фрунзенская,1,34.5,22,26,Люберцы,9900000,286956
Люберцы,Жулебино парк,Фрунзенская,1,36.0,6,14,Котельники,9850000,273611
Люберцы,Ареал,Фрунзенская,1,42.0,9,22,Жулебино,9999999,238095
Люберцы,Не указано,Фрунзенская,1,45.0,12,17,Ухтомская,10100000,224444
Люберцы,1-й Лермонтовский,Фрунзенская,1,35.1,11,25,Люберцы,10300000,293447
Люберцы,Жулебино парк,Фрунзенская,1,35.6,21,25,Котельники,10290000,289044
Люберцы,Не указано,Фрунзенская,1,41.3,11,17,Жулебино,10350000,250605
Люберцы,Люберецкий,Фрунзенская,1,46.3,6,9,Некрасовка,10500000,226781
Люберцы,Облака,Фрунзенская,1,42.5,6,26,Люберцы,10500000,247058
Люберцы,Люберецкий,Фрунзенская,1,40.0,23,25,Лухмановская,10500000,262500
Люберцы,1-й Лермонтовский ЖК,Фрунзенская,1,39.0,11,25,Люберцы,10600000,271794
Люберцы,Не указано,Фрунзенская,1,46.7,15,24,Жулебино,10700000,229122
Люберцы,Жулебино парк,Фрунзенская,1,36.0,21,26,Котельники,10700000,297222
Люберцы,Облака 2.0,Фрунзенская,1,38.0,19,25,Люберцы,10650000,280263
Люберцы,Жулебино парк,Фрунзенская,1,39.4,4,25,Котельники,11000000,279187
Люберцы,Жулебино парк,Фрунзенская,1,37.5,7,25,Котельники,11000000,293333
Люберцы,Не указано,Фрунзенская,1,42.0,3,17,Жулебино,11000000,261904
Люберцы,Не указано,Фрунзенская,1,50.1,12,17,Котельники,11000000,219560
Люберцы,Люберецкий,Фрунзенская,1,43.1,4,17,Лухмановская,11199000,259837
Люберцы,на Октябрьском проспекте,Фрунзенская,1,42.4,12,17,Лермонтовский проспект,11200000,264150
Люберцы,Люберецкий,Фрунзенская,1,42.7,2,17,Лухмановская,11500000,269320
Люберцы,Люберецкий,Фрунзенская,1,41.8,9,22,Некрасовка,11500000,275119
Люберцы,Не указано,Фрунзенская,1,60.3,15,25,Люберцы,11700000,194029
Люберцы,Не указано,Фрунзенская,1,46.0,15,17,Ухтомская,11960000,260000
Люберцы,Клубный Дом в Люберцах,Фрунзенская,1,43.4,20,22,Жулебино,12550000,289170
Люберцы,1-й Лермонтовский,Фрунзенская,1,45.0,4,24,Люберцы,13000000,288888
Люберцы,Карамельный,Фрунзенская,1,39.5,2,25,Панки,5200000,131645
Люберцы,Не указано,Фрунзенская,1,30.3,1,5,Люберцы,5500000,181518
Люберцы,Не указано,Фрунзенская,1,31.2,1,5,Панки,5990000,191987
Люберцы,Не указано,Фрунзенская,1,28.7,9,9,Люберцы,5900000,205574
Люберцы,Не указано,Фрунзенская,1,37.7,7,9,Панки,6100000,161803
Люберцы,Не указано,Фрунзенская,1,33.3,4,10,Лухмановская,6200000,186186
Люберцы,Не указано,Фрунзенская,1,28.4,6,9,Лухмановская,6300000,221830
Люберцы,Не указано,Фрунзенская,1,35.5,17,17,Некрасовка,6399000,180253
Люберцы,Не указано,Фрунзенская,1,31.0,14,17,Некрасовка,6400000,206451
Люберцы,Не указано,Фрунзенская,1,33.0,5,9,Панки,6550000,198484
Люберцы,Не указано,Фрунзенская,1,36.3,16,17,Некрасовка,6800000,187327
Люберцы,Не указано,Фрунзенская,1,41.8,7,9,Панки,6800000,162679
Люберцы,Не указано,Фрунзенская,1,34.0,1,17,Некрасовка,6900000,202941
Люберцы,Не указано,Фрунзенская,1,35.5,9,9,Котельники,7100000,200000
Люберцы,1-й Лермонтовский,Фрунзенская,1,33.4,10,26,Люберцы,7500000,224550
Люберцы,Не указано,Фрунзенская,1,45.0,16,25,Люберцы,7999000,177755
Люберцы,Люберцы 2015,Фрунзенская,1,38.5,7,20,Некрасовка,8000000,207792
Люберцы,Не указано,Фрунзенская,1,51.0,17,23,Люберцы,8000000,156862
Люберцы,Люберецкий,Фрунзенская,1,33.0,10,17,Лухмановская,8150000,246969
Люберцы,Люберцы 2015,Фрунзенская,1,44.9,6,17,Некрасовка,8500000,189309
Люберцы,Не указано,Фрунзенская,1,42.2,10,17,Люберцы,8600000,203791
Люберцы,Не указано,Фрунзенская,1,45.5,16,23,Люберцы,8689000,190967
Люберцы,Люберцы парк,Фрунзенская,1,36.0,25,26,Ухтомская,8800000,244444
Люберцы,Красная Горка,Фрунзенская,1,41.0,12,25,Люберцы,9000000,219512
Люберцы,Академический,Фрунзенская,1,52.0,10,13,Люберцы,9500000,182692
Люберцы,Люберецкий,Фрунзенская,1,37.2,13,17,Лухмановская,9700000,260752
Люберцы,Не указано,Фрунзенская,1,37.4,5,12,Люберцы,10300000,275401
Люберцы,Жулебино парк,Фрунзенская,1,44.6,3,14,Котельники,13000000,291479
Люберцы,Не указано,Фрунзенская,1,35.0,5,9,Люберцы,8300000,237142
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,2,53.9,2,12,Лухмановская,8893500,165000
Люберцы,1-й Лермонтовский,Фрунзенская,2,41.8,8,25,Люберцы,11611204,277780
Люберцы,Облака 2.0,Фрунзенская,2,47.8,7,25,Некрасовка,7610812,159222
Люберцы,Люберецкий,Фрунзенская,2,51.3,13,25,Лухмановская,11000000,214424
Люберцы,Облака 2.0,Фрунзенская,2,55.0,5,25,Люберцы,10900000,198181
Люберцы,Гоголь Парк ЖК,Фрунзенская,2,29.4,20,25,Лухмановская,8673000,295000
Люберцы,Не указано,Фрунзенская,2,60.0,4,17,Люберцы,9700000,161666
Люберцы,Не указано,Фрунзенская,2,55.0,6,18,Люберцы,9600000,174545
Люберцы,Гоголь Парк ЖК,Фрунзенская,2,67.7,21,25,Лухмановская,17940500,264999
Люберцы,Не указано,Фрунзенская,2,35.5,14,17,Некрасовка,6900000,194366
Люберцы,Не указано,Фрунзенская,2,49.1,2,3,Панки,4900000,99796
Люберцы,Гоголь Парк ЖК,Фрунзенская,2,40.0,21,25,Лухмановская,11440000,286000
Люберцы,Не указано,Фрунзенская,2,40.5,3,5,Панки,6650000,164197
Люберцы,Люберецкий,Фрунзенская,2,53.2,11,12,Лухмановская,10500000,197368
Люберцы,1-й Лермонтовский,Фрунзенская,2,42.1,25,25,Люберцы,12916280,306799
Люберцы,Не указано,Фрунзенская,2,67.7,10,17,Люберцы,11850000,175036
Люберцы,Не указано,Фрунзенская,2,45.2,7,9,Панки,6750000,149336
Люберцы,1-й Лермонтовский,Фрунзенская,2,54.7,14,25,Люберцы,15179250,277499
Люберцы,Люберецкий,Фрунзенская,2,64.0,4,17,Некрасовка,11999000,187484
Люберцы,Не указано,Фрунзенская,2,54.7,7,12,Лухмановская,8700000,159049
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.2,21,25,Люберцы,17085120,288599
Люберцы,Не указано,Фрунзенская,2,51.27,4,23,Люберцы,8200000,159937
Люберцы,Не указано,Фрунзенская,2,44.2,2,5,Панки,5600000,126696
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,2,39.7,12,12,Лухмановская,7701800,193999
Люберцы,Не указано,Фрунзенская,2,43.2,4,5,Лухмановская,9800000,226851
Люберцы,Не указано,Фрунзенская,2,55.2,5,17,Жулебино,9900000,179347
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,2,32.7,9,12,Лухмановская,6376500,194999
Люберцы,Не указано,Фрунзенская,2,60.5,12,17,Люберцы,10000000,165289
Люберцы,Люберцы,Фрунзенская,2,34.5,17,17,Некрасовка,6600000,191304
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,2,52.8,4,12,Лухмановская,9028800,171000
Люберцы,Не указано,Фрунзенская,2,44.3,4,9,Панки,6590000,148758
Люберцы,Не указано,Фрунзенская,2,50.0,1,3,Некрасовка,5300000,106000
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.2,5,22,Люберцы,14765190,249411
Люберцы,Не указано,Фрунзенская,2,45.0,4,9,Ухтомская,7500000,166666
Люберцы,Не указано,Фрунзенская,2,43.7,1,3,Люберцы,5700000,130434
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.7,16,24,Люберцы,14576949,244169
Люберцы,Не указано,Фрунзенская,2,75.0,23,24,Жулебино,14700000,196000
Люберцы,Не указано,Фрунзенская,2,44.0,1,9,Жулебино,6490000,147500
Люберцы,1-й Лермонтовский,Фрунзенская,2,52.5,6,24,Люберцы,14337750,273100
Люберцы,Люберцы 2015,Фрунзенская,2,54.8,9,17,Некрасовка,10500000,191605
Люберцы,Красная Горка,Фрунзенская,2,55.6,8,25,Люберцы,9850000,177158
Люберцы,1-й Лермонтовский,Фрунзенская,2,58.0,19,24,Люберцы,15515000,267500
Люберцы,Не указано,Фрунзенская,2,40.2,3,5,Люберцы,7300000,181592
Люберцы,Не указано,Фрунзенская,2,44.5,5,5,Панки,5300000,119101
Люберцы,Люберцы 2020 ЖК,Фрунзенская,2,53.2,16,17,Некрасовка,6890691,129524
Люберцы,Не указано,Фрунзенская,2,44.0,3,5,Панки,7950000,180681
Люберцы,Не указано,Фрунзенская,2,43.6,2,5,Люберцы,5980000,137155
Люберцы,Жулебино парк,Фрунзенская,2,60.8,2,25,Котельники,15470438,254447
Люберцы,Люберцы парк,Фрунзенская,2,42.0,22,25,Лухмановская,9200000,219047
Люберцы,Не указано,Фрунзенская,2,70.0,2,17,Жулебино,13500000,192857
Люберцы,Жулебино Парк ЖК,Фрунзенская,2,53.0,3,25,Жулебино,14392679,271559
Люберцы,Не указано,Фрунзенская,2,47.4,5,9,Панки,6400000,135021
Люберцы,Не указано,Фрунзенская,2,43.6,4,5,Панки,5500000,126146
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,2,35.5,4,12,Лухмановская,6603000,186000
Люберцы,Не указано,Фрунзенская,2,44.0,6,9,Лухмановская,7000000,159090
Люберцы,Не указано,Фрунзенская,2,56.0,2,3,Некрасовка,5799999,103571
Люберцы,Облака 2.0,Фрунзенская,2,44.6,9,25,Некрасовка,7733640,173399
Люберцы,Не указано,Фрунзенская,2,42.3,5,5,Панки,6399000,151276
Люберцы,Не указано,Фрунзенская,2,53.0,11,17,Жулебино,10800000,203773
Люберцы,Жулебино парк,Фрунзенская,2,59.3,13,25,Котельники,15458264,260678
Люберцы,Не указано,Фрунзенская,2,60.5,2,17,Люберцы,11150000,184297
Люберцы,Не указано,Фрунзенская,2,45.1,4,9,Ухтомская,6600000,146341
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.5,23,24,Люберцы,15916250,267500
Люберцы,Не указано,Фрунзенская,2,41.2,2,5,Люберцы,7600000,184466
Люберцы,Не указано,Фрунзенская,2,43.3,6,9,Люберцы,7990000,184526
Люберцы,Жулебино Парк ЖК,Фрунзенская,2,63.5,24,25,Жулебино,15933038,250913
Люберцы,Не указано,Фрунзенская,2,65.3,6,10,Люберцы,12600000,192955
Люберцы,Люберецкий,Фрунзенская,2,67.0,9,20,Лухмановская,11990000,178955
Люберцы,Облака 2.0,Фрунзенская,2,44.1,2,25,Некрасовка,7691922,174419
Люберцы,Не указано,Фрунзенская,2,51.5,3,22,Люберцы,10700000,207766
Люберцы,Не указано,Фрунзенская,2,43.3,3,5,Панки,5990000,138337
Люберцы,Жулебино Парк ЖК,Фрунзенская,2,48.5,20,25,Жулебино,13387163,276023
Люберцы,Люберцы,Фрунзенская,2,40.0,11,17,Некрасовка,7999990,199999
Люберцы,Не указано,Фрунзенская,2,48.8,3,4,Панки,5500000,112704
Люберцы,Жулебино Парк ЖК,Фрунзенская,2,63.4,16,25,Жулебино,16037663,252959
Люберцы,Люберецкий,Фрунзенская,2,59.3,9,17,Лухмановская,12000000,202360
Люберцы,Красная Горка,Фрунзенская,2,61.5,11,27,Люберцы,9300000,151219
Люберцы,Жулебино Парк ЖК,Фрунзенская,2,46.1,24,25,Жулебино,12900485,279836
Люберцы,Не указано,Фрунзенская,2,50.8,3,17,Люберцы,9990000,196653
Люберцы,Люберцы,Фрунзенская,2,45.0,8,17,Некрасовка,8500000,188888
Люберцы,Не указано,Фрунзенская,2,41.0,1,5,Панки,6430000,156829
Люберцы,Люберецкий,Фрунзенская,2,51.4,16,25,Лухмановская,10000000,194552
Люберцы,1-й Лермонтовский,Фрунзенская,2,58.1,22,22,Люберцы,15936830,274299
Люберцы,Не указано,Фрунзенская,2,71.0,8,14,Котельники,12800000,180281
Люберцы,Не указано,Фрунзенская,2,41.6,1,5,Люберцы,6000000,144230
Люберцы,Не указано,Фрунзенская,2,90.0,22,25,Люберцы,17900000,198888
Люберцы,Не указано,Фрунзенская,2,43.6,7,9,Ухтомская,8450000,193807
Люберцы,1-й Лермонтовский,Фрунзенская,2,47.5,16,24,Люберцы,12354750,260100
Люберцы,Не указано,Фрунзенская,2,45.6,5,5,Панки,6100000,133771
Люберцы,Люберцы,Фрунзенская,2,56.8,2,17,Некрасовка,9550000,168133
Люберцы,Люберцы 2020 ЖК,Фрунзенская,2,56.1,8,17,Некрасовка,8335481,148582
Люберцы,Не указано,Фрунзенская,2,55.6,9,14,Лухмановская,8400000,151079
Люберцы,Не указано,Фрунзенская,2,43.2,5,5,Лухмановская,6490000,150231
Люберцы,Люберцы 2020 ЖК,Фрунзенская,2,53.5,14,17,Некрасовка,7762748,145098
Люберцы,Не указано,Фрунзенская,2,43.2,3,5,Люберцы,5950000,137731
Люберцы,Не указано,Фрунзенская,2,53.5,12,23,Люберцы,8200000,153271
Люберцы,Люберцы 2020 ЖК,Фрунзенская,2,66.8,12,17,Некрасовка,9273444,138824
Люберцы,Не указано,Фрунзенская,2,45.0,1,4,Люберцы,6950000,154444
Люберцы,Не указано,Фрунзенская,2,54.8,10,25,Ухтомская,10950000,199817
Люберцы,Гоголь Парк ЖК,Фрунзенская,2,62.8,7,25,Лухмановская,14758000,235000
Люберцы,Люберецкий,Фрунзенская,2,71.5,4,18,Лухмановская,12750000,178321
Люберцы,Миниполис Самоцветы,Фрунзенская,2,49.8,16,23,Жулебино,12900000,259036
Люберцы,1-й Лермонтовский,Фрунзенская,2,47.4,24,24,Люберцы,13299729,280585
Люберцы,Не указано,Фрунзенская,2,43.0,3,9,Панки,5990000,139302
Люберцы,Не указано,Фрунзенская,2,53.1,15,17,Жулебино,11350000,213747
Люберцы,1-й Лермонтовский,Фрунзенская,2,57.5,8,22,Люберцы,13641760,237248
Люберцы,Не указано,Фрунзенская,2,43.27,6,9,Люберцы,8200000,189507
Люберцы,Не указано,Фрунзенская,2,55.0,4,17,Жулебино,11500000,209090
Люберцы,1-й Лермонтовский,Фрунзенская,2,46.8,10,24,Люберцы,13389480,286100
Люберцы,Жулебино парк,Фрунзенская,2,35.2,18,25,Котельники,10450000,296874
Люберцы,Люберцы,Фрунзенская,2,57.0,17,18,Некрасовка,9800000,171929
Люберцы,Гоголь Парк ЖК,Фрунзенская,2,65.2,19,25,Лухмановская,15974000,244999
Люберцы,Не указано,Фрунзенская,2,54.0,7,10,Люберцы,8950000,165740
Люберцы,1-й Лермонтовский,Фрунзенская,2,54.2,10,25,Люберцы,14986300,276499
Люберцы,Не указано,Фрунзенская,2,43.0,8,9,Люберцы,8000000,186046
Люберцы,Люберцы 2018,Фрунзенская,2,48.0,14,17,Некрасовка,8200000,170833
Люберцы,1-й Лермонтовский,Фрунзенская,2,53.2,18,24,Люберцы,15204560,285799
Люберцы,Не указано,Фрунзенская,2,42.0,3,5,Люберцы,7300000,173809
Люберцы,Не указано,Фрунзенская,2,42.4,1,3,Люберцы,5750000,135613
Люберцы,Волковская 67,Фрунзенская,2,40.36,2,21,Люберцы,6135203,152011
Люберцы,Не указано,Фрунзенская,2,40.2,1,5,Котельники,6500000,161691
Люберцы,Люберцы 2015,Фрунзенская,2,56.1,7,17,Некрасовка,8750000,155971
Люберцы,Волковская 67,Фрунзенская,2,39.45,20,21,Люберцы,6192016,156958
Люберцы,Гоголь парк,Фрунзенская,2,63.8,24,26,Лухмановская,12900000,202194
Люберцы,Люберецкий,Фрунзенская,2,46.7,4,15,Некрасовка,9800000,209850
Люберцы,Миниполис Самоцветы,Фрунзенская,2,57.9,17,24,Жулебино,16500000,284974
Люберцы,Не указано,Фрунзенская,2,57.5,2,9,Люберцы,8500000,147826
Люберцы,Не указано,Фрунзенская,2,64.0,11,25,Люберцы,11300000,176562
Люберцы,Люберцы парк,Фрунзенская,2,50.6,25,25,Ухтомская,10290000,203359
Люберцы,Не указано,Фрунзенская,2,54.2,3,14,Люберцы,7500000,138376
Люберцы,Люберецкий,Фрунзенская,2,72.0,23,25,Лухмановская,12350000,171527
Люберцы,Не указано,Фрунзенская,2,45.6,1,5,Панки,6000000,131578
Люберцы,Не указано,Фрунзенская,2,44.9,3,5,Лухмановская,9500000,211581
Люберцы,Не указано,Фрунзенская,2,58.5,12,25,Люберцы,10900000,186324
Люберцы,Не указано,Фрунзенская,2,54.9,8,17,Люберцы,8490000,154644
Люберцы,Не указано,Фрунзенская,2,65.0,4,17,Некрасовка,10000000,153846
Люберцы,Не указано,Фрунзенская,2,20.5,3,4,Панки,3792500,185000
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.0,3,25,Люберцы,11800000,200000
Люберцы,Не указано,Фрунзенская,2,46.0,2,17,Ухтомская,10900000,236956
Люберцы,Не указано,Фрунзенская,2,43.2,3,5,Люберцы,6100000,141203
Люберцы,Не указано,Фрунзенская,2,45.4,9,9,Панки,6100000,134361
Люберцы,Не указано,Фрунзенская,2,40.0,1,5,Лухмановская,6150000,153750
Люберцы,Не указано,Фрунзенская,2,35.1,3,5,Панки,6150000,175213
Люберцы,Не указано,Фрунзенская,2,43.0,2,5,Панки,6230000,144883
Люберцы,Не указано,Фрунзенская,2,42.7,4,9,Люберцы,8150000,190866
Люберцы,Не указано,Фрунзенская,2,39.4,5,5,Лухмановская,6200000,157360
Люберцы,Не указано,Фрунзенская,2,54.6,15,23,Люберцы,9000000,164835
Люберцы,Не указано,Фрунзенская,2,43.0,3,4,Панки,6300000,146511
Люберцы,Не указано,Фрунзенская,2,43.1,1,9,Лухмановская,6500000,150812
Люберцы,Не указано,Фрунзенская,2,43.7,5,5,Жулебино,6300000,144164
Люберцы,Не указано,Фрунзенская,2,42.6,9,9,Люберцы,6700000,157276
Люберцы,Не указано,Фрунзенская,2,36.3,3,5,Лухмановская,6390000,176033
Люберцы,Не указано,Фрунзенская,2,65.0,3,4,Панки,7700000,118461
Люберцы,Не указано,Фрунзенская,2,53.0,3,4,Панки,6350000,119811
Люберцы,Не указано,Фрунзенская,2,43.5,1,9,Котельники,6700000,154022
Люберцы,Не указано,Фрунзенская,2,43.9,3,5,Люберцы,6400000,145785
Люберцы,Не указано,Фрунзенская,2,49.0,5,9,Лухмановская,8700000,177551
Люберцы,Не указано,Фрунзенская,2,43.3,3,5,Люберцы,6400000,147806
Люберцы,Квартал 115,Фрунзенская,2,59.2,14,17,Котельники,12500000,211148
Люберцы,Не указано,Фрунзенская,2,43.0,2,5,Панки,6400000,148837
Люберцы,Не указано,Фрунзенская,2,72.0,2,18,Жулебино,12200000,169444
Люберцы,Не указано,Фрунзенская,2,43.0,4,5,Панки,6400000,148837
Люберцы,Не указано,Фрунзенская,2,57.5,7,17,Ухтомская,10900000,189565
Люберцы,Не указано,Фрунзенская,2,46.4,1,5,Лухмановская,6500000,140086
Люберцы,Люберцы парк,Фрунзенская,2,50.8,15,25,Ухтомская,11300000,222440
Люберцы,Люберцы 2015,Фрунзенская,2,55.1,2,20,Некрасовка,9200000,166969
Люберцы,Не указано,Фрунзенская,2,46.0,4,5,Панки,6500000,141304
Люберцы,Ареал,Фрунзенская,2,40.0,7,22,Жулебино,10000000,250000
Люберцы,Не указано,Фрунзенская,2,44.0,1,5,Люберцы,6500000,147727
Люберцы,Красная Горка,Фрунзенская,2,57.6,2,24,Люберцы,8900000,154513
Люберцы,Не указано,Фрунзенская,2,39.0,1,14,Панки,6500000,166666
Люберцы,Люберецкий,Фрунзенская,2,57.7,6,26,Некрасовка,10985000,190381
Люберцы,Не указано,Фрунзенская,2,41.5,8,9,Панки,6500000,156626
Люберцы,Не указано,Фрунзенская,2,53.0,8,9,Люберцы,7500000,141509
Люберцы,Не указано,Фрунзенская,2,37.2,8,23,Люберцы,6500000,174731
Люберцы,Не указано,Фрунзенская,2,60.0,10,25,Ухтомская,13500000,225000
Люберцы,Не указано,Фрунзенская,2,49.3,3,3,Панки,6500000,131845
Люберцы,Не указано,Фрунзенская,2,37.5,7,22,Люберцы,9800000,261333
Люберцы,Люберцы,Фрунзенская,2,43.4,13,22,Некрасовка,6500000,149769
Люберцы,Не указано,Фрунзенская,2,37.5,3,19,Некрасовка,8350000,222666
Люберцы,Люберецкий,Фрунзенская,2,51.0,9,25,Некрасовка,10300000,201960
Люберцы,Не указано,Фрунзенская,2,45.0,5,5,Люберцы,6550000,145555
Люберцы,Не указано,Фрунзенская,2,45.6,10,17,Ухтомская,10750000,235745
Люберцы,Не указано,Фрунзенская,2,44.2,9,9,Панки,6600000,149321
Люберцы,Не указано,Фрунзенская,2,75.4,6,17,Панки,10800000,143236
