location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Москва,Остров Фантазий,Крылатское,5,215.0,3,4,Молодёжная,95000000,441860
Москва,Не указано,Кузьминки,5,205.0,17,17,Кузьминки,95000000,463414
Москва,Не указано,Раменки,5,213.0,5,18,Раменки,95000000,446009
Москва,Не указано,Дорогомилово,5,155.0,6,6,Студенческая,95900000,618709
Москва,Квартал на Ленинском,Проспект Вернадского,5,220.0,22,30,Новаторская,96000000,436363
Москва,Квартал Шуваловский,Раменки,5,165.0,3,16,Ломоносовский проспект,96000000,581818
Москва,Не указано,Мещанский,5,119.0,5,5,Трубная,97000000,815126
Москва,Седьмое Небо,Останкинский,5,200.0,5,23,Улица Академика Королёва,99700000,498500
Москва,Новый Арбат,Арбат,5,191.8,14,15,Смоленская,99551000,519035
Москва,Не указано,Пресненский,5,136.4,5,5,Маяковская,99000000,725806
Москва,Union Park,Хорошево-Мневники,5,200.0,19,20,Народное Ополчение,100000000,500000
Москва,Не указано,Проспект Вернадского,5,150.0,20,22,Мичуринский проспект,100000000,666666
Москва,Настоящее,Раменки,5,193.0,21,27,Раменки,101000000,523316
Москва,Прайм Парк,Хорошевский,5,164.0,20,42,Аэропорт,102000000,621951
Москва,Собрание клубных домов West Garden,Раменки,5,137.0,8,13,Минская,102000000,744525
Москва,Собрание клубных домов West Garden,Раменки,5,136.0,5,13,Минская,103000000,757352
Москва,Золотые Ключи 2,Раменки,5,258.0,10,21,Ломоносовский проспект,103700000,401937
Москва,Не указано,Тверской,5,146.2,3,6,Пушкинская,105000000,718194
Москва,Золотые Ключи 2,Раменки,5,206.9,8,20,Ломоносовский проспект,104421051,504693
Москва,Не указано,Тверской,5,131.0,4,6,Пушкинская,108900000,831297
Москва,Золотые Ключи 2,Раменки,5,291.0,20,22,Ломоносовский проспект,109700000,376975
Москва,Не указано,Обручевский,5,240.0,11,16,Новые Черёмушки,110000000,458333
Москва,Не указано,Крылатское,5,240.0,5,6,Крылатское,110000000,458333
Москва,Прайм Парк,Хорошевский,5,165.0,20,41,Аэропорт,110000000,666666
Москва,Sole Hills,Мещанский,5,152.0,2,4,Цветной бульвар,110960000,730000
Москва,Воробьевы Горы,Раменки,5,236.0,34,43,Ломоносовский проспект,115000000,487288
Москва,Миракс Парк,Тропарево-Никулино,5,226.0,17,37,Тропарёво,115000000,508849
Москва,Триумф-Палас,Хорошевский,5,220.0,12,57,Аэропорт,115000000,522727
Москва,1147,Алексеевский,5,160.0,10,15,ВДНХ,120000000,750000
Москва,Донской Олимп,Даниловский,5,128.0,2,10,Шаболовская,120000000,937500
Москва,Собрание клубных домов West Garden,Раменки,5,167.8,14,14,Минская,122000000,727056
Москва,Не указано,Хамовники,5,138.0,6,10,Фрунзенская,121000000,876811
Москва,Квартал Шуваловский,Раменки,5,192.5,9,18,Ломоносовский проспект,125000000,649350
Москва,Не указано,Якиманка,5,186.0,2,8,Третьяковская,125000000,672043
Москва,Не указано,Тверской,5,180.0,3,9,Белорусская,128000000,711111
Москва,Золотые Ключи 2,Раменки,5,370.0,21,21,Ломоносовский проспект,129900000,351081
Москва,Dominion,Раменки,5,196.0,13,17,Университет,130000000,663265
Москва,Не указано,Тверской,5,200.0,5,8,Новослободская,130000000,650000
Москва,Не указано,Тверской,5,199.0,5,8,Новослободская,130000000,653266
Москва,Рассвет Loft-Studio,Пресненский,5,155.8,4,5,Улица 1905 года,130000000,834403
Москва,Не указано,Мещанский,5,292.9,6,6,Сухаревская,130000000,443837
Москва,Золотые Ключи 2,Раменки,5,282.0,3,22,Ломоносовский проспект,135000000,478723
Москва,Не указано,Пресненский,5,234.0,8,9,Улица 1905 года,136000000,581196
Москва,Не указано,Пресненский,5,224.0,8,8,Улица 1905 года,136000000,607142
Москва,Алые Паруса,Щукино,5,256.6,19,34,Щукинская,135000000,526110
Москва,Не указано,Арбат,5,153.0,1,7,Арбатская,137700000,900000
Москва,Не указано,Пресненский,5,142.4,5,7,Арбатская,139000000,976123
Москва,Золотые Ключи 1,Раменки,5,273.0,2,7,Минская,139000000,509157
Москва,Не указано,Тверской,5,175.0,4,7,Трубная,138000000,788571
Москва,Дом Серебряный Бор,Хорошево-Мневники,5,195.0,20,22,Серебряный Бор,148900000,763589
Москва,Не указано,Хорошево-Мневники,5,195.0,20,22,Народное Ополчение,148000000,758974
Москва,Городские резиденции SPIRES,Очаково-Матвеевское,5,181.0,12,25,Матвеевская,150000000,828729
Москва,Кутузовская Ривьера,Очаково-Матвеевское,5,315.0,27,31,Давыдково,150000000,476190
Москва,Лужники Хаус,Хамовники,5,130.0,3,8,Спортивная,150000000,1153846
Москва,Не указано,Арбат,5,135.6,3,5,Библиотека им. Ленина,150000000,1106194
Москва,Собрание клубных домов West Garden,Раменки,5,204.0,8,12,Минская,155000000,759803
Москва,Миракс Парк,Тропарево-Никулино,5,225.0,25,33,Тропарёво,154900000,688444
Москва,Не указано,Гагаринский,5,205.5,4,4,Воробьёвы горы,155000000,754257
Москва,Дом на Мосфильмовской,Раменки,5,231.0,8,53,Ломоносовский проспект,157000000,679653
Москва,Долина Сетунь,Раменки,5,200.9,16,44,Минская,158000000,786460
Москва,Река,Раменки,5,202.0,2,11,Мичуринский проспект,159800000,791089
Москва,Дом на Мосфильмовской,Раменки,5,231.0,8,50,Ломоносовский проспект,160000000,692640
Москва,Корона,Тропарево-Никулино,5,220.0,20,22,Тропарёво,160000000,727272
Москва,Волынский,Очаково-Матвеевское,5,266.9,4,12,Матвеевская,170000000,636942
Москва,Городские резиденции SPIRES,Очаково-Матвеевское,5,197.8,24,26,Матвеевская,170000000,859453
Москва,Квартал на Ленинском,Проспект Вернадского,5,245.0,11,25,Новаторская,170000000,693877
Москва,Золотые Ключи 1,Раменки,5,309.9,4,7,Минская,175000000,564698
Москва,City Park,Пресненский,5,208.5,10,20,Деловой центр,178000000,853717
Москва,Не указано,Хамовники,5,253.1,1,6,Кропоткинская,180000000,711181
Москва,Суббота,Беговой,5,180.0,16,24,Белорусская,185000000,1027777
Москва,Город Столиц,Пресненский,5,224.9,24,65,Деловой центр,185869729,826454
Москва,Capital Towers,Пресненский,5,152.0,17,65,Москва-Сити,187000000,1230263
Москва,Кутузовский,Дорогомилово,5,227.4,18,19,Студенческая,189000000,831134
Москва,Река,Раменки,5,237.0,6,12,Мичуринский проспект,190000000,801687
Москва,Долина Сетунь,Раменки,5,228.3,34,39,Минская,190000000,832238
Москва,Не указано,Арбат,5,300.0,5,5,Арбатская,195000000,650000
Москва,Не указано,Хамовники,5,250.0,5,9,Парк Культуры,195000000,780000
Москва,Не указано,Пресненский,5,164.4,3,3,Маяковская,200000000,1216545
Москва,Русский модерн,Арбат,5,180.0,2,8,Арбатская,199900001,1110555
Москва,Кутузовский,Дорогомилово,5,212.0,15,18,Студенческая,200000000,943396
Москва,Не указано,Тверской,5,129.1,5,9,Охотный ряд,202000000,1564678
Москва,Не указано,Тверской,5,185.5,5,6,Трубная,204384809,1101804
Москва,Коперник,Якиманка,5,200.5,5,15,Полянка,209900000,1046882
Москва,Не указано,Покровское-Стрешнево,5,246.0,3,6,Стрешнево,210000000,853658
Москва,Итальянский Квартал,Тверской,5,220.0,8,13,Новослободская,212000000,963636
Москва,Садовые кварталы,Хамовники,5,177.0,5,8,Спортивная,225680000,1275028
Москва,De Luxe квартал апартаментов Театральный Дом,Арбат,5,212.0,6,6,Арбатская,230000000,1084905
Москва,Не указано,Якиманка,5,175.0,5,6,Добрынинская,233352000,1333440
Москва,Миракс Парк,Тропарево-Никулино,5,281.0,29,35,Тропарёво,240000000,854092
Москва,Не указано,Арбат,5,208.1,4,8,Кропоткинская,243075000,1168068
Москва,Imperia Tower,Пресненский,5,175.2,40,60,Деловой центр,243000000,1386986
Москва,Не указано,Мещанский,5,140.0,2,4,Трубная,242506250,1732187
Москва,Квартал на Ленинском,Проспект Вернадского,5,400.0,6,30,Новаторская,249000000,622500
Москва,Созвездие Капитал-1,Якиманка,5,311.0,20,24,Шаболовская,249000000,800643
Москва,Не указано,Тверской,5,137.8,6,8,Охотный ряд,250000000,1814223
Москва,SAVVIN RIVER RESIDENCE,Хамовники,5,173.0,5,9,Киевская,250000000,1445086
Москва,Вишневый сад,Раменки,5,222.0,3,8,Ломоносовский проспект,250000000,1126126
Москва,Не указано,Тверской,5,129.7,4,9,Охотный ряд,250000000,1927525
Москва,Виктори Парк Резиденсез ЖК,Дорогомилово,5,203.3,8,10,Парк Победы,252100000,1240039
Москва,Вишневый сад,Раменки,5,222.0,3,8,Ломоносовский проспект,258000000,1162162
Москва,Спорт Хаус,Хамовники,5,250.5,2,10,Фрунзенская,260000000,1037924
Москва,Город Столиц,Пресненский,5,304.0,57,75,Деловой центр,260000000,855263
Москва,Река,Раменки,5,208.0,5,10,Мичуринский проспект,260000000,1250000
Москва,Новый Арбат,Арбат,5,173.0,5,16,Смоленская,259000000,1497109
Москва,Садовые кварталы,Хамовники,5,203.0,12,14,Спортивная,259000000,1275862
Москва,Не указано,Арбат,5,161.6,2,7,Арбатская,265500000,1642945
Москва,Knightsbridge Private Park,Хамовники,5,235.0,4,8,Спортивная,269190000,1145489
Москва,Не указано,Хамовники,5,230.0,7,7,Кропоткинская,295000000,1282608
Москва,Новая Остоженка,Хамовники,4,233.0,7,8,Парк Культуры,230000000,987124
Москва,Литератор,Хамовники,3,149.6,4,6,Парк Культуры,230000000,1537433
Москва,Жизнь на Плющихе,Хамовники,4,172.0,8,13,Киевская,299000000,1738372
Люберцы,1-й Лермонтовский,Фрунзенская,1,33.8,5,25,Люберцы,9747650,288392
Люберцы,Не указано,Фрунзенская,1,35.9,19,23,Люберцы,6100000,169916
Люберцы,Волковская 67,Фрунзенская,1,6.05,6,21,Люберцы,746140,123328
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,33.5,19,25,Лухмановская,9112000,272000
Люберцы,Не указано,Фрунзенская,1,34.0,2,17,Некрасовка,6700000,197058
Люберцы,Не указано,Фрунзенская,1,30.3,1,5,Жулебино,5500000,181518
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,50.7,21,25,Лухмановская,12522900,246999
Люберцы,Не указано,Фрунзенская,1,24.6,2,4,Панки,3936000,159999
Люберцы,Не указано,Фрунзенская,1,31.1,5,5,Панки,5600000,180064
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,39.9,13,25,Лухмановская,10254300,257000
Люберцы,Не указано,Фрунзенская,1,19.0,1,4,Панки,3515000,185000
Люберцы,Не указано,Фрунзенская,1,30.0,2,4,Люберцы,5790000,193000
Люберцы,1-й Лермонтовский,Фрунзенская,1,41.9,20,25,Люберцы,11740380,280200
Люберцы,Не указано,Фрунзенская,1,20.2,3,4,Панки,4040000,200000
Люберцы,Не указано,Фрунзенская,1,35.0,4,4,Лухмановская,5900000,168571
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,35.2,4,17,Некрасовка,6207284,176343
Люберцы,Не указано,Фрунзенская,1,28.4,3,4,Панки,5680000,200000
Люберцы,Квартал 115,Фрунзенская,1,43.0,5,17,Котельники,7450000,173255
Люберцы,Облака 2.0,Фрунзенская,1,40.5,22,25,Некрасовка,11419380,281960
Люберцы,Не указано,Фрунзенская,1,41.7,5,17,Жулебино,8500000,203836
Люберцы,Люберцы,Фрунзенская,1,32.0,2,17,Некрасовка,5800000,181250
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,43.3,10,17,Некрасовка,6551304,151300
Люберцы,Не указано,Фрунзенская,1,30.8,2,5,Люберцы,5200000,168831
Люберцы,Не указано,Фрунзенская,1,30.0,9,17,Некрасовка,5700000,190000
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,41.3,11,25,Лухмановская,10655400,258000
Люберцы,Люберецкий,Фрунзенская,1,38.0,7,25,Лухмановская,8400000,221052
Люберцы,Не указано,Фрунзенская,1,37.0,5,19,Некрасовка,7000000,189189
Люберцы,Апарт-комплекс ВЛЮБЕРЦЫ,Фрунзенская,1,33.6,3,12,Лухмановская,6417600,190999
Люберцы,Не указано,Фрунзенская,1,30.0,9,9,Люберцы,5300000,176666
Люберцы,Жулебино парк,Фрунзенская,1,35.5,20,25,Котельники,9990000,281408
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,38.3,20,25,Лухмановская,10455900,273000
Люберцы,Люберецкий,Фрунзенская,1,31.0,11,12,Лухмановская,8300000,267741
Люберцы,Люберцы 2015,Фрунзенская,1,36.4,2,20,Некрасовка,6100000,167582
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,39.2,9,25,Лухмановская,10074400,256999
Люберцы,Не указано,Фрунзенская,1,37.9,9,12,Люберцы,7200000,189973
Люберцы,Не указано,Фрунзенская,1,36.0,5,17,Некрасовка,5600000,155555
Люберцы,Облака 2.0,Фрунзенская,1,38.5,12,25,Люберцы,9383220,243720
Люберцы,Не указано,Фрунзенская,1,33.0,4,17,Некрасовка,8300000,251515
Люберцы,Люберецкий,Фрунзенская,1,40.2,8,17,Лухмановская,8490000,211194
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,35.1,9,25,Лухмановская,9498060,270599
Люберцы,Не указано,Фрунзенская,1,42.5,4,10,Ухтомская,9000000,211764
Люберцы,Не указано,Фрунзенская,1,30.3,5,5,Панки,4600000,151815
Люберцы,Liberty,Фрунзенская,1,35.3,12,17,Котельники,6440780,182458
Люберцы,Не указано,Фрунзенская,1,44.8,14,25,Люберцы,7999000,178549
Люберцы,Не указано,Фрунзенская,1,33.0,5,5,Люберцы,5600000,169696
Люберцы,Облака 2.0,Фрунзенская,1,45.2,12,25,Жулебино,12079337,267241
Люберцы,Ареал,Фрунзенская,1,37.8,20,22,Жулебино,9000000,238095
Люберцы,Не указано,Фрунзенская,1,30.0,5,5,Жулебино,5250000,175000
Люберцы,Облака 2.0,Фрунзенская,1,40.1,20,25,Некрасовка,11272110,281099
Люберцы,Не указано,Фрунзенская,1,40.0,6,12,Котельники,10990000,274750
Люберцы,Академический,Фрунзенская,1,30.0,13,25,Люберцы,6450000,215000
Люберцы,Облака 2.0,Фрунзенская,1,36.6,11,25,Некрасовка,9180963,250845
Люберцы,Не указано,Фрунзенская,1,43.0,2,17,Жулебино,9000000,209302
Люберцы,Не указано,Фрунзенская,1,34.6,1,4,Люберцы,5000000,144508
Люберцы,Облака 2.0,Фрунзенская,1,38.4,18,25,Жулебино,9746610,253817
Люберцы,Люберцы,Фрунзенская,1,33.4,7,18,Некрасовка,8000000,239520
Люберцы,Люберецкий,Фрунзенская,1,34.5,21,25,Лухмановская,8500000,246376
Люберцы,Облака 2.0,Фрунзенская,1,36.4,22,25,Жулебино,10685510,293557
Люберцы,Не указано,Фрунзенская,1,28.4,5,9,Лухмановская,5850000,205985
Люберцы,Не указано,Фрунзенская,1,30.6,5,5,Люберцы,6400000,209150
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,33.0,11,17,Некрасовка,5065063,153486
Люберцы,Не указано,Фрунзенская,1,45.0,13,14,Люберцы,7990000,177555
Люберцы,Красная Горка,Фрунзенская,1,47.0,9,25,Люберцы,8440000,179574
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,36.6,8,25,Лухмановская,9625800,262999
Люберцы,1-й Лермонтовский,Фрунзенская,1,34.0,13,25,Люберцы,7900000,232352
Люберцы,Не указано,Фрунзенская,1,32.5,7,9,Панки,4999000,153815
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,33.5,11,17,Некрасовка,5273587,157420
Люберцы,Не указано,Фрунзенская,1,37.4,11,17,Некрасовка,7200000,192513
Люберцы,Не указано,Фрунзенская,1,32.0,3,5,Люберцы,5399999,168749
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,35.6,25,25,Лухмановская,10252800,287999
Люберцы,Не указано,Фрунзенская,1,37.1,10,17,Люберцы,9200000,247978
Люберцы,Не указано,Фрунзенская,1,30.0,7,17,Некрасовка,6000000,200000
Люберцы,Жулебино Парк ЖК,Фрунзенская,1,32.5,13,25,Жулебино,10282544,316385
Люберцы,Не указано,Фрунзенская,1,33.1,3,9,Панки,6200000,187311
Люберцы,Не указано,Фрунзенская,1,31.4,4,5,Люберцы,5400000,171974
Люберцы,Гоголь Парк ЖК,Фрунзенская,1,48.8,6,25,Лухмановская,12248800,251000
Люберцы,Не указано,Фрунзенская,1,37.7,9,10,Лухмановская,7500000,198938
Люберцы,Не указано,Фрунзенская,1,35.0,17,17,Некрасовка,5800000,165714
Люберцы,Жулебино Парк ЖК,Фрунзенская,1,32.4,13,25,Жулебино,9783860,301970
Люберцы,Не указано,Фрунзенская,1,30.0,23,25,Панки,5500000,183333
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,33.4,8,17,Некрасовка,4700000,140718
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,32.0,11,17,Некрасовка,5739932,179372
Люберцы,Не указано,Фрунзенская,1,35.5,14,17,Некрасовка,6900000,194366
Люберцы,Люберецкий,Фрунзенская,1,38.0,1,25,Лухмановская,7300000,192105
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,44.5,8,17,Некрасовка,9168091,206024
Люберцы,1-й Лермонтовский,Фрунзенская,1,33.4,10,25,Люберцы,7500000,224550
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,36.1,3,17,Некрасовка,5921248,164023
Люберцы,Не указано,Фрунзенская,1,38.7,8,9,Ухтомская,7600000,196382
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,43.5,11,17,Некрасовка,5799257,133316
Люберцы,1-й Лермонтовский,Фрунзенская,1,34.0,19,25,Люберцы,7650000,225000
Люберцы,Люберцы,Фрунзенская,1,50.3,2,17,Некрасовка,6857575,136333
Люберцы,Не указано,Фрунзенская,1,38.0,12,12,Люберцы,7950000,209210
Люберцы,Облака 2.0,Фрунзенская,1,40.6,15,25,Люберцы,9472630,233316
Люберцы,Облака 2.0,Фрунзенская,1,35.0,19,25,Жулебино,10272500,293500
Люберцы,Liberty,Фрунзенская,1,26.0,2,17,Котельники,7329838,281916
Люберцы,Не указано,Фрунзенская,1,52.9,14,15,Люберцы,8500000,160680
Люберцы,Жулебино Парк ЖК,Фрунзенская,1,36.1,2,25,Жулебино,10810505,299459
Люберцы,Люберцы парк,Фрунзенская,1,42.0,22,25,Лухмановская,9200000,219047
Люберцы,1-й Лермонтовский,Фрунзенская,1,34.2,18,24,Люберцы,10380589,303525
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,51.3,8,17,Некрасовка,7466510,145546
Люберцы,Не указано,Фрунзенская,-1,35.0,6,12,Люберцы,2800000,80000
Люберцы,1-й Лермонтовский,Фрунзенская,1,41.9,10,22,Люберцы,11861890,283100
Люберцы,Не указано,Фрунзенская,1,12.6,3,4,Панки,3150000,250000
Люберцы,Облака 2.0,Фрунзенская,1,40.3,19,25,Люберцы,9706819,240863
Люберцы,Не указано,Фрунзенская,1,16.7,2,4,Панки,3757500,225000
Люберцы,Люберцы 2020 ЖК,Фрунзенская,1,49.6,3,17,Некрасовка,6959468,140311
Люберцы,Не указано,Фрунзенская,1,17.4,2,4,Панки,3775800,217000
Люберцы,Облака 2.0,Фрунзенская,1,42.9,12,25,Жулебино,11652841,271627
Люберцы,Не указано,Фрунзенская,1,17.1,3,4,Панки,3847500,224999
Люберцы,Не указано,Фрунзенская,1,36.0,3,17,Некрасовка,7350000,204166
Люберцы,по ул. Колхозная 10,Фрунзенская,1,45.0,1,9,Ухтомская,9450000,210000
Люберцы,Liberty,Фрунзенская,1,47.2,17,17,Котельники,11922205,252589
Люберцы,Не указано,Фрунзенская,1,30.1,3,5,Панки,5200000,172757
Люберцы,Liberty,Фрунзенская,1,27.5,2,17,Котельники,7895267,287100
Люберцы,Не указано,Фрунзенская,1,31.5,3,3,Панки,4370000,138730
Люберцы,Облака 2.0,Фрунзенская,1,38.1,25,25,Некрасовка,11104092,291445
Люберцы,Не указано,Фрунзенская,1,36.5,9,17,Некрасовка,7000000,191780
Люберцы,Не указано,Фрунзенская,1,32.4,4,9,Лухмановская,5700000,175925
Люберцы,Liberty,Фрунзенская,1,33.7,2,17,Котельники,9594663,284708
Люберцы,Не указано,Фрунзенская,1,32.8,3,17,Некрасовка,6400000,195121
Люберцы,Не указано,Фрунзенская,1,35.2,13,17,Некрасовка,6300000,178977
Люберцы,Не указано,Фрунзенская,1,32.1,3,3,Люберцы,6000000,186915
Люберцы,Не указано,Фрунзенская,1,32.0,3,5,Ухтомская,6350000,198437
Люберцы,Не указано,Фрунзенская,1,33.4,1,5,Люберцы,5300000,158682
Люберцы,Люберцы,Фрунзенская,1,33.7,8,17,Некрасовка,5790000,171810
Люберцы,Люберцы,Фрунзенская,1,28.0,17,17,Некрасовка,4990000,178214
Люберцы,Зенино ЖК Самолет мкр,Фрунзенская,1,31.8,13,17,Некрасовка,5500000,172955
Люберцы,Люберцы 2016,Фрунзенская,1,35.4,2,17,Некрасовка,5800000,163841
Люберцы,1-й Лермонтовский,Фрунзенская,1,34.3,2,25,Люберцы,6700000,195335
Люберцы,Люберцы 2015,Фрунзенская,1,35.0,13,17,Некрасовка,6450000,184285
Люберцы,1-й Лермонтовский,Фрунзенская,1,36.0,6,25,Люберцы,6950000,193055
Люберцы,Жулебино парк,Фрунзенская,1,41.2,6,26,Котельники,10850000,263349
Люберцы,Облака 2.0,Фрунзенская,1,23.3,9,11,Люберцы,4800000,206008
Люберцы,Не указано,Фрунзенская,1,42.5,8,10,Ухтомская,8975000,211176
Люберцы,Не указано,Фрунзенская,1,33.0,5,9,Панки,5080000,153939
Люберцы,Не указано,Фрунзенская,1,27.0,2,17,Некрасовка,5970000,221111
Люберцы,Красная Горка,Фрунзенская,1,41.3,4,27,Люберцы,7600000,184019
Люберцы,Красная Горка,Фрунзенская,1,42.0,9,27,Люберцы,7800000,185714
Люберцы,Не указано,Фрунзенская,1,31.4,1,5,Панки,4500000,143312
Люберцы,Карамельный,Фрунзенская,1,27.4,16,25,Панки,4500000,164233
Люберцы,Не указано,Фрунзенская,1,37.8,14,17,Люберцы,7400000,195767
Люберцы,Не указано,Фрунзенская,1,30.3,2,5,Панки,5400000,178217
Люберцы,Люберцы,Фрунзенская,1,34.0,16,17,Некрасовка,6300000,185294
Люберцы,Не указано,Фрунзенская,1,38.7,10,22,Жулебино,7549000,195064
Люберцы,Облака 2.0,Фрунзенская,1,39.2,25,25,Некрасовка,10230729,260987
Люберцы,Не указано,Фрунзенская,1,45.0,9,25,Люберцы,8500000,188888
Люберцы,Не указано,Фрунзенская,1,30.7,1,5,Люберцы,5000000,162866
Люберцы,Не указано,Фрунзенская,1,41.4,8,25,Люберцы,8000000,193236
Люберцы,Не указано,Фрунзенская,1,29.8,1,5,Лухмановская,5300000,177852
Люберцы,Волковская 67,Фрунзенская,1,40.58,5,21,Люберцы,6098253,150277
Люберцы,на Октябрьском проспекте,Фрунзенская,1,44.0,15,17,Ухтомская,10349000,235204
Люберцы,Не указано,Фрунзенская,1,36.1,9,12,Люберцы,6990000,193628
Люберцы,Волковская 67,Фрунзенская,1,39.0,19,21,Люберцы,6716277,172212
Люберцы,Не указано,Фрунзенская,1,29.2,9,9,Люберцы,6100000,208904
Люберцы,Не указано,Фрунзенская,1,28.2,9,9,Котельники,6800000,241134
Люберцы,Волковская 67,Фрунзенская,1,37.36,9,21,Люберцы,5763559,154270
Люберцы,Люберецкий,Фрунзенская,1,35.1,8,16,Некрасовка,8450000,240740
Люберцы,Не указано,Фрунзенская,1,30.0,1,5,Ухтомская,6600000,220000
Люберцы,Волковская 67,Фрунзенская,1,31.88,8,21,Люберцы,5074400,159171
Люберцы,Не указано,Фрунзенская,1,43.0,6,17,Люберцы,7800000,181395
Люберцы,Гоголь парк,Фрунзенская,1,37.9,19,25,Лухмановская,7900000,208443
Люберцы,Волковская 67,Фрунзенская,1,29.62,21,21,Люберцы,5383682,181758
Люберцы,Люберцы 2016,Фрунзенская,1,35.2,16,17,Некрасовка,6700000,190340
Люберцы,Люберецкий,Фрунзенская,1,34.2,9,9,Лухмановская,8500000,248538
Люберцы,Волковская 67,Фрунзенская,1,37.5,3,21,Люберцы,6361360,169636
Люберцы,Люберцы 2017,Фрунзенская,1,42.0,13,18,Некрасовка,7499000,178547
Люберцы,Не указано,Фрунзенская,1,28.3,9,9,Люберцы,5400000,190812
Люберцы,Волковская 67,Фрунзенская,1,30.96,7,21,Люберцы,4995914,161366
Люберцы,Квартал 115,Фрунзенская,1,43.0,13,17,Котельники,8700000,202325
Люберцы,Люберцы 2017,Фрунзенская,1,31.4,17,17,Некрасовка,6300000,200636
Люберцы,Волковская 67,Фрунзенская,1,39.78,7,21,Люберцы,6376705,160299
Люберцы,Люберецкий,Фрунзенская,1,37.4,3,17,Лухмановская,8500000,227272
Люберцы,Не указано,Фрунзенская,1,41.0,3,9,Панки,6000000,146341
Люберцы,Волковская 67,Фрунзенская,1,32.5,11,21,Люберцы,5230850,160949
Люберцы,Люберцы,Фрунзенская,1,37.4,3,17,Некрасовка,6050000,161764
Люберцы,Не указано,Фрунзенская,1,28.1,7,9,Люберцы,6050000,215302
Люберцы,Не указано,Фрунзенская,1,34.0,11,17,Некрасовка,6100000,179411
Люберцы,Карамельный,Фрунзенская,1,38.1,16,25,Панки,6100000,160104
Люберцы,Люберцы 2018,Фрунзенская,1,32.3,14,17,Некрасовка,6100000,188854
Люберцы,Не указано,Фрунзенская,1,35.6,5,17,Некрасовка,6150000,172752
Люберцы,Люберцы 2015,Фрунзенская,1,26.2,5,17,Некрасовка,6150000,234732
Люберцы,Не указано,Фрунзенская,1,42.1,5,9,Панки,6150000,146080
Люберцы,Не указано,Фрунзенская,1,30.0,1,5,Панки,6200000,206666
Люберцы,Не указано,Фрунзенская,1,36.8,1,17,Некрасовка,6250000,169836
Люберцы,Не указано,Фрунзенская,1,37.0,6,17,Некрасовка,6200000,167567
Люберцы,Не указано,Фрунзенская,1,33.0,4,10,Лухмановская,6200000,187878
Люберцы,Не указано,Фрунзенская,1,33.0,7,9,Люберцы,6200000,187878
Люберцы,1-й Лермонтовский,Фрунзенская,1,22.0,21,25,Люберцы,6300000,286363
Люберцы,Не указано,Фрунзенская,1,35.0,13,17,Некрасовка,6300000,180000
Люберцы,Люберцы,Фрунзенская,1,29.0,11,17,Некрасовка,6300000,217241
Люберцы,Не указано,Фрунзенская,1,33.0,8,17,Некрасовка,6300000,190909
Люберцы,Люберцы 2018,Фрунзенская,1,31.4,2,17,Некрасовка,6300000,200636
Люберцы,Не указано,Фрунзенская,1,34.0,7,17,Некрасовка,6300000,185294
Люберцы,Люберцы 2015,Фрунзенская,1,32.0,1,17,Некрасовка,6300000,196875
Люберцы,Не указано,Фрунзенская,1,37.0,3,5,Панки,6450000,174324
Люберцы,Не указано,Фрунзенская,1,31.7,5,5,Жулебино,6450000,203470
Люберцы,Не указано,Фрунзенская,1,35.7,4,19,Некрасовка,6500000,182072
Люберцы,Не указано,Фрунзенская,1,30.5,5,5,Панки,4700000,154098
Люберцы,Не указано,Фрунзенская,1,33.0,1,9,Котельники,6600000,200000
Люберцы,Не указано,Фрунзенская,1,34.0,14,19,Некрасовка,6700000,197058
Люберцы,Не указано,Фрунзенская,1,30.0,8,9,Лухмановская,6700000,223333
Люберцы,1-й Лермонтовский,Фрунзенская,1,25.9,18,25,Люберцы,6690000,258301
Люберцы,Не указано,Фрунзенская,1,42.3,3,9,Панки,6100000,144208
Люберцы,Не указано,Фрунзенская,1,36.0,8,19,Некрасовка,6650000,184722
Люберцы,Не указано,Фрунзенская,1,36.0,4,9,Панки,6750000,187500
Люберцы,Не указано,Фрунзенская,1,31.5,2,5,Панки,4950000,157142
Люберцы,Не указано,Фрунзенская,1,27.1,12,17,Некрасовка,6800000,250922
